timestamp,load,generated_power
2024-03-24 05:00:00,2.153,0.0
2024-03-24 06:00:00,1.994,0.172
2024-03-24 07:00:00,1.909,0.796
2024-03-24 08:00:00,1.94,1.885
2024-03-24 09:00:00,2.072,2.297
2024-03-24 10:00:00,2.094,2.754
2024-03-24 11:00:00,2.239,3.172
2024-03-24 12:00:00,2.262,3.521
2024-03-24 13:00:00,1.974,3.133
2024-03-24 14:00:00,2.082,3.109
2024-03-24 15:00:00,2.139,2.579
2024-03-24 16:00:00,1.823,1.735
2024-03-24 17:00:00,1.642,1.079
2024-03-24 18:00:00,1.688,0.102
2024-03-24 19:00:00,1.841,0.0
2024-03-24 20:00:00,1.81,0.0
2024-03-24 21:00:00,1.988,0.02
2024-03-24 22:00:00,2.081,0.324
2024-03-24 23:00:00,2.268,0.068
2024-03-25 00:00:00,2.198,0.0
2024-03-25 01:00:00,2.033,0.246
2024-03-25 02:00:00,2.169,0.044
2024-03-25 03:00:00,2.238,0.103
2024-03-25 04:00:00,2.157,0.086
2024-03-25 05:00:00,1.852,0.107
2024-03-25 06:00:00,1.773,0.0
2024-03-25 07:00:00,1.855,0.841
2024-03-25 08:00:00,1.884,1.188
2024-03-25 09:00:00,2.072,2.518
2024-03-25 10:00:00,2.217,3.011
2024-03-25 11:00:00,2.309,2.736
2024-03-25 12:00:00,2.086,3.637
2024-03-25 13:00:00,2.254,3.404
2024-03-25 14:00:00,1.999,2.932
2024-03-25 15:00:00,2.031,2.364
2024-03-25 16:00:00,1.877,1.754
2024-03-25 17:00:00,1.729,0.84
2024-03-25 18:00:00,1.715,0.11
2024-03-25 19:00:00,1.812,0.13
2024-03-25 20:00:00,1.997,0.008
2024-03-25 21:00:00,1.929,0.0
2024-03-25 22:00:00,2.352,0.043
2024-03-25 23:00:00,2.225,0.0
2024-03-26 00:00:00,2.434,0.028
2024-03-26 01:00:00,2.448,0.112
2024-03-26 02:00:00,2.121,0.126
2024-03-26 03:00:00,2.138,0.036
2024-03-26 04:00:00,1.891,0.0
2024-03-26 05:00:00,1.81,0.089
2024-03-26 06:00:00,1.798,0.161
2024-03-26 07:00:00,1.861,0.93
2024-03-26 08:00:00,1.922,1.727
2024-03-26 09:00:00,2.033,2.29
2024-03-26 10:00:00,2.155,2.651
2024-03-26 11:00:00,2.37,3.115
2024-03-26 12:00:00,2.172,3.558
2024-03-26 13:00:00,2.343,2.65
2024-03-26 14:00:00,2.267,3.308
2024-03-26 15:00:00,2.048,2.049
2024-03-26 16:00:00,1.819,1.597
2024-03-26 17:00:00,1.771,0.868
2024-03-26 18:00:00,1.752,0.252
2024-03-26 19:00:00,1.936,0.0
2024-03-26 20:00:00,1.902,0.0
2024-03-26 21:00:00,2.086,0.016
2024-03-26 22:00:00,1.958,0.079
2024-03-26 23:00:00,2.371,0.135
2024-03-27 00:00:00,2.163,0.169
2024-03-27 01:00:00,2.37,0.0
2024-03-27 02:00:00,2.312,0.0
2024-03-27 03:00:00,2.214,0.0
2024-03-27 04:00:00,2.002,0.063
2024-03-27 05:00:00,2.056,0.058
2024-03-27 06:00:00,1.64,0.217
2024-03-27 07:00:00,1.922,0.623
2024-03-27 08:00:00,1.806,1.344
2024-03-27 09:00:00,2.066,2.461
2024-03-27 10:00:00,2.086,2.689
2024-03-27 11:00:00,2.03,2.99
2024-03-27 12:00:00,2.248,3.826
2024-03-27 13:00:00,2.204,3.41
2024-03-27 14:00:00,2.301,3.108
2024-03-27 15:00:00,1.981,1.797
2024-03-27 16:00:00,1.872,1.814
2024-03-27 17:00:00,1.848,0.971
2024-03-27 18:00:00,1.821,0.0
2024-03-27 19:00:00,1.869,0.088
2024-03-27 20:00:00,1.966,0.0
2024-03-27 21:00:00,1.841,0.011
2024-03-27 22:00:00,2.241,0.0
2024-03-27 23:00:00,2.258,0.0
2024-03-28 00:00:00,2.158,0.0
2024-03-28 01:00:00,2.155,0.013
2024-03-28 02:00:00,2.308,0.022
2024-03-28 03:00:00,2.257,0.046
2024-03-28 04:00:00,1.822,0.0
2024-03-28 05:00:00,1.811,0.138
2024-03-28 06:00:00,2.002,0.005
2024-03-28 07:00:00,1.797,0.559
2024-03-28 08:00:00,1.952,1.493
2024-03-28 09:00:00,2.047,2.09
2024-03-28 10:00:00,2.003,2.31
2024-03-28 11:00:00,2.127,2.965
2024-03-28 12:00:00,2.183,3.496
2024-03-28 13:00:00,2.138,3.326
2024-03-28 14:00:00,2.107,2.793
2024-03-28 15:00:00,1.919,2.34
2024-03-28 16:00:00,1.756,1.685
2024-03-28 17:00:00,1.96,0.952
2024-03-28 18:00:00,1.818,0.066
2024-03-28 19:00:00,1.921,0.0
2024-03-28 20:00:00,2.042,0.0
2024-03-28 21:00:00,1.982,0.0
2024-03-28 22:00:00,2.178,0.0
2024-03-28 23:00:00,2.095,0.0
2024-03-29 00:00:00,2.385,0.067
2024-03-29 01:00:00,2.295,0.011
2024-03-29 02:00:00,1.983,0.133
2024-03-29 03:00:00,2.199,0.052
2024-03-29 04:00:00,2.005,0.0
2024-03-29 05:00:00,1.942,0.0
2024-03-29 06:00:00,1.772,0.0
2024-03-29 07:00:00,1.898,0.671
2024-03-29 08:00:00,1.873,1.365
2024-03-29 09:00:00,1.998,1.758
2024-03-29 10:00:00,2.004,2.866
2024-03-29 11:00:00,2.243,3.096
2024-03-29 12:00:00,2.407,3.449
2024-03-29 13:00:00,2.166,2.705
2024-03-29 14:00:00,2.172,3.061
2024-03-29 15:00:00,2.048,2.528
2024-03-29 16:00:00,1.876,1.857
2024-03-29 17:00:00,1.791,0.854
2024-03-29 18:00:00,1.858,0.147
2024-03-29 19:00:00,1.886,0.0
2024-03-29 20:00:00,1.904,0.006
2024-03-29 21:00:00,1.893,0.0
2024-03-29 22:00:00,1.922,0.0
2024-03-29 23:00:00,1.896,0.0
2024-03-30 00:00:00,2.229,0.0
2024-03-30 01:00:00,2.335,0.0
2024-03-30 02:00:00,2.384,0.0
2024-03-30 03:00:00,2.28,0.037
2024-03-30 04:00:00,2.003,0.0
2024-03-30 05:00:00,1.71,0.0
2024-03-30 06:00:00,1.817,0.0
2024-03-30 07:00:00,1.737,0.783
2024-03-30 08:00:00,1.841,1.81
2024-03-30 09:00:00,2.008,2.272
2024-03-30 10:00:00,2.052,3.314
2024-03-30 11:00:00,2.204,2.926
2024-03-30 12:00:00,2.22,3.92
2024-03-30 13:00:00,2.339,3.382
2024-03-30 14:00:00,1.981,2.434
2024-03-30 15:00:00,2.061,2.446
2024-03-30 16:00:00,1.937,1.818
2024-03-30 17:00:00,1.929,0.958
2024-03-30 18:00:00,1.848,0.0
2024-03-30 19:00:00,1.771,0.0
2024-03-30 20:00:00,1.932,0.075
2024-03-30 21:00:00,2.089,0.0
2024-03-30 22:00:00,2.1,0.113
2024-03-30 23:00:00,2.181,0.0
2024-03-31 00:00:00,2.198,0.21
2024-03-31 01:00:00,2.359,0.028
2024-03-31 02:00:00,2.264,0.055
2024-03-31 03:00:00,2.113,0.037
2024-03-31 04:00:00,2.182,0.0
2024-03-31 05:00:00,1.898,0.038
2024-03-31 06:00:00,1.823,0.187
2024-03-31 07:00:00,1.809,1.066
2024-03-31 08:00:00,1.824,1.088
2024-03-31 09:00:00,2.07,2.536
2024-03-31 10:00:00,2.103,3.255
2024-03-31 11:00:00,2.19,3.774
2024-03-31 12:00:00,2.245,3.667
2024-03-31 13:00:00,2.146,3.206
2024-03-31 14:00:00,2.102,2.887
2024-03-31 15:00:00,1.994,2.374
2024-03-31 16:00:00,2.001,2.049
2024-03-31 17:00:00,1.971,0.765
2024-03-31 18:00:00,1.8,0.03
2024-03-31 19:00:00,1.814,0.0
2024-03-31 20:00:00,1.848,0.082
2024-03-31 21:00:00,2.024,0.114
2024-03-31 22:00:00,2.127,0.099
2024-03-31 23:00:00,2.268,0.088
2024-04-01 00:00:00,2.44,0.0
2024-04-01 01:00:00,2.403,0.18
2024-04-01 02:00:00,2.292,0.088
2024-04-01 03:00:00,2.228,0.109
2024-04-01 04:00:00,1.902,0.151
2024-04-01 05:00:00,1.669,0.088
2024-04-01 06:00:00,1.923,0.189
2024-04-01 07:00:00,1.907,1.106
2024-04-01 08:00:00,1.855,1.764
2024-04-01 09:00:00,1.953,2.362
2024-04-01 10:00:00,1.999,3.134
2024-04-01 11:00:00,2.114,3.699
2024-04-01 12:00:00,2.096,3.737
2024-04-01 13:00:00,2.11,3.828
2024-04-01 14:00:00,2.134,3.015
2024-04-01 15:00:00,2.054,2.457
2024-04-01 16:00:00,2.004,1.36
2024-04-01 17:00:00,1.86,0.78
2024-04-01 18:00:00,1.668,0.099
2024-04-01 19:00:00,1.782,0.0
2024-04-01 20:00:00,1.909,0.037
2024-04-01 21:00:00,1.938,0.185
2024-04-01 22:00:00,2.018,0.0
2024-04-01 23:00:00,2.246,0.106
2024-04-02 00:00:00,2.598,0.014
2024-04-02 01:00:00,1.959,0.002
2024-04-02 02:00:00,2.473,0.025
2024-04-02 03:00:00,2.18,0.078
2024-04-02 04:00:00,1.932,0.0
2024-04-02 05:00:00,1.855,0.066
2024-04-02 06:00:00,1.715,0.0
2024-04-02 07:00:00,1.812,0.866
2024-04-02 08:00:00,1.881,1.959
2024-04-02 09:00:00,1.959,2.687
2024-04-02 10:00:00,2.045,2.669
2024-04-02 11:00:00,2.247,3.818
2024-04-02 12:00:00,2.353,3.935
2024-04-02 13:00:00,2.295,3.4
2024-04-02 14:00:00,2.089,2.643
2024-04-02 15:00:00,1.948,2.22
2024-04-02 16:00:00,1.858,1.833
2024-04-02 17:00:00,1.952,0.482
2024-04-02 18:00:00,1.613,0.0
2024-04-02 19:00:00,1.77,0.0
2024-04-02 20:00:00,1.896,0.008
2024-04-02 21:00:00,1.998,0.051
2024-04-02 22:00:00,2.113,0.235
2024-04-02 23:00:00,2.152,0.0
2024-04-03 00:00:00,2.329,0.104
2024-04-03 01:00:00,2.502,0.102
2024-04-03 02:00:00,2.302,0.073
2024-04-03 03:00:00,2.117,0.068
2024-04-03 04:00:00,2.007,0.144
2024-04-03 05:00:00,1.771,0.021
2024-04-03 06:00:00,1.814,0.0
2024-04-03 07:00:00,1.763,0.948
2024-04-03 08:00:00,1.897,1.628
2024-04-03 09:00:00,2.132,2.685
2024-04-03 10:00:00,2.18,3.292
2024-04-03 11:00:00,2.211,3.599
2024-04-03 12:00:00,2.311,3.659
2024-04-03 13:00:00,2.169,2.573
2024-04-03 14:00:00,2.054,2.909
2024-04-03 15:00:00,2.169,2.901
2024-04-03 16:00:00,1.935,2.054
2024-04-03 17:00:00,1.851,0.865
2024-04-03 18:00:00,1.722,0.14
2024-04-03 19:00:00,1.835,0.007
2024-04-03 20:00:00,1.969,0.064
2024-04-03 21:00:00,2.013,0.174
2024-04-03 22:00:00,2.015,0.0
2024-04-03 23:00:00,2.241,0.0
2024-04-04 00:00:00,2.196,0.125
2024-04-04 01:00:00,2.337,0.146
2024-04-04 02:00:00,2.382,0.066
2024-04-04 03:00:00,2.278,0.11
2024-04-04 04:00:00,1.904,0.0
2024-04-04 05:00:00,1.822,0.144
2024-04-04 06:00:00,1.767,0.0
2024-04-04 07:00:00,1.803,0.629
2024-04-04 08:00:00,1.913,1.62
2024-04-04 09:00:00,2.025,3.09
2024-04-04 10:00:00,2.195,3.444
2024-04-04 11:00:00,2.203,3.844
2024-04-04 12:00:00,2.025,3.792
2024-04-04 13:00:00,2.288,3.263
2024-04-04 14:00:00,2.269,2.341
2024-04-04 15:00:00,2.016,2.092
2024-04-04 16:00:00,1.932,1.723
2024-04-04 17:00:00,1.754,0.827
2024-04-04 18:00:00,1.69,0.0
2024-04-04 19:00:00,1.761,0.0
2024-04-04 20:00:00,2.014,0.0
2024-04-04 21:00:00,2.035,0.029
2024-04-04 22:00:00,2.002,0.0
2024-04-04 23:00:00,2.263,0.036
2024-04-05 00:00:00,2.264,0.0
2024-04-05 01:00:00,2.35,0.019
2024-04-05 02:00:00,2.383,0.0
2024-04-05 03:00:00,2.041,0.057
2024-04-05 04:00:00,1.999,0.202
2024-04-05 05:00:00,1.892,0.0
2024-04-05 06:00:00,1.861,0.0
2024-04-05 07:00:00,1.97,0.762
2024-04-05 08:00:00,1.956,2.069
2024-04-05 09:00:00,1.966,2.676
2024-04-05 10:00:00,2.219,2.853
2024-04-05 11:00:00,2.147,3.401
2024-04-05 12:00:00,2.219,3.255
2024-04-05 13:00:00,2.325,2.646
2024-04-05 14:00:00,2.02,2.316
2024-04-05 15:00:00,2.11,2.555
2024-04-05 16:00:00,1.81,1.321
2024-04-05 17:00:00,1.749,0.708
2024-04-05 18:00:00,1.834,0.0
2024-04-05 19:00:00,1.913,0.146
2024-04-05 20:00:00,1.884,0.0
2024-04-05 21:00:00,1.907,0.07
2024-04-05 22:00:00,2.14,0.0
2024-04-05 23:00:00,2.594,0.0
2024-04-06 00:00:00,2.534,0.118
2024-04-06 01:00:00,2.195,0.077
2024-04-06 02:00:00,2.286,0.041
2024-04-06 03:00:00,2.034,0.0
2024-04-06 04:00:00,1.86,0.0
2024-04-06 05:00:00,1.881,0.025
2024-04-06 06:00:00,1.881,0.242
2024-04-06 07:00:00,1.764,0.783
2024-04-06 08:00:00,1.809,1.644
2024-04-06 09:00:00,1.842,2.625
2024-04-06 10:00:00,2.038,2.126
2024-04-06 11:00:00,2.238,3.266
2024-04-06 12:00:00,2.207,2.953
2024-04-06 13:00:00,2.168,3.875
2024-04-06 14:00:00,2.177,2.815
2024-04-06 15:00:00,2.008,2.105
2024-04-06 16:00:00,1.88,1.505
2024-04-06 17:00:00,1.972,1.212
2024-04-06 18:00:00,1.796,0.0
2024-04-06 19:00:00,1.785,0.0
2024-04-06 20:00:00,1.823,0.0
2024-04-06 21:00:00,1.877,0.094
2024-04-06 22:00:00,2.133,0.066
2024-04-06 23:00:00,2.201,0.025
2024-04-07 00:00:00,2.128,0.05
2024-04-07 01:00:00,2.095,0.034
2024-04-07 02:00:00,2.298,0.079
2024-04-07 03:00:00,1.979,0.046
2024-04-07 04:00:00,1.815,0.0
2024-04-07 05:00:00,1.682,0.053
2024-04-07 06:00:00,1.755,0.106
2024-04-07 07:00:00,1.722,1.033
2024-04-07 08:00:00,1.937,1.531
2024-04-07 09:00:00,2.044,2.36
2024-04-07 10:00:00,2.213,2.393
2024-04-07 11:00:00,2.15,2.616
2024-04-07 12:00:00,2.205,3.233
2024-04-07 13:00:00,2.147,2.828
2024-04-07 14:00:00,2.113,2.07
2024-04-07 15:00:00,2.102,2.61
2024-04-07 16:00:00,2.002,1.588
2024-04-07 17:00:00,1.761,1.062
2024-04-07 18:00:00,1.821,0.071
2024-04-07 19:00:00,1.741,0.023
2024-04-07 20:00:00,1.845,0.122
2024-04-07 21:00:00,1.927,0.0
2024-04-07 22:00:00,2.156,0.003
2024-04-07 23:00:00,2.161,0.124
2024-04-08 00:00:00,2.175,0.0
2024-04-08 01:00:00,2.19,0.125
2024-04-08 02:00:00,2.132,0.12
2024-04-08 03:00:00,2.04,0.21
2024-04-08 04:00:00,1.905,0.0
2024-04-08 05:00:00,1.778,0.255
2024-04-08 06:00:00,1.966,0.0
2024-04-08 07:00:00,1.697,1.172
2024-04-08 08:00:00,1.929,1.709
2024-04-08 09:00:00,2.085,2.322
2024-04-08 10:00:00,2.085,3.286
2024-04-08 11:00:00,2.29,3.837
2024-04-08 12:00:00,2.075,2.527
2024-04-08 13:00:00,2.245,2.953
2024-04-08 14:00:00,2.221,2.958
2024-04-08 15:00:00,2.083,2.164
2024-04-08 16:00:00,1.97,1.313
2024-04-08 17:00:00,1.657,1.192
2024-04-08 18:00:00,1.763,0.0
2024-04-08 19:00:00,1.786,0.019
2024-04-08 20:00:00,1.9,0.0
2024-04-08 21:00:00,1.999,0.0
2024-04-08 22:00:00,2.073,0.084
2024-04-08 23:00:00,2.208,0.094
2024-04-09 00:00:00,2.234,0.073
2024-04-09 01:00:00,2.221,0.0
2024-04-09 02:00:00,2.392,0.0
2024-04-09 03:00:00,2.041,0.202
2024-04-09 04:00:00,1.983,0.095
2024-04-09 05:00:00,1.766,0.03
2024-04-09 06:00:00,1.604,0.308
2024-04-09 07:00:00,1.922,0.957
2024-04-09 08:00:00,1.89,2.079
2024-04-09 09:00:00,1.91,2.722
2024-04-09 10:00:00,2.113,3.129
2024-04-09 11:00:00,2.108,3.861
2024-04-09 12:00:00,2.382,2.731
2024-04-09 13:00:00,2.192,3.769
2024-04-09 14:00:00,2.142,3.344
2024-04-09 15:00:00,1.976,2.762
2024-04-09 16:00:00,1.825,1.419
2024-04-09 17:00:00,1.89,0.657
2024-04-09 18:00:00,1.884,0.087
2024-04-09 19:00:00,1.722,0.088
2024-04-09 20:00:00,1.913,0.0
2024-04-09 21:00:00,1.946,0.266
2024-04-09 22:00:00,2.028,0.171
2024-04-09 23:00:00,2.277,0.07
2024-04-10 00:00:00,2.182,0.077
2024-04-10 01:00:00,2.113,0.005
2024-04-10 02:00:00,2.08,0.0
2024-04-10 03:00:00,2.012,0.059
2024-04-10 04:00:00,1.848,0.167
2024-04-10 05:00:00,1.886,0.011
2024-04-10 06:00:00,1.678,0.188
2024-04-10 07:00:00,1.941,1.281
2024-04-10 08:00:00,1.95,1.964
2024-04-10 09:00:00,1.861,2.787
2024-04-10 10:00:00,2.169,3.643
2024-04-10 11:00:00,2.107,3.747
2024-04-10 12:00:00,2.116,3.421
2024-04-10 13:00:00,2.133,3.601
2024-04-10 14:00:00,2.211,3.444
2024-04-10 15:00:00,2.122,2.553
2024-04-10 16:00:00,1.917,1.813
2024-04-10 17:00:00,1.918,0.813
2024-04-10 18:00:00,2.018,0.0
2024-04-10 19:00:00,1.836,0.042
2024-04-10 20:00:00,1.831,0.0
2024-04-10 21:00:00,2.04,0.055
2024-04-10 22:00:00,2.049,0.098
2024-04-10 23:00:00,2.185,0.025
2024-04-11 00:00:00,2.212,0.152
2024-04-11 01:00:00,2.143,0.0
2024-04-11 02:00:00,2.381,0.018
2024-04-11 03:00:00,2.2,0.0
2024-04-11 04:00:00,1.88,0.075
2024-04-11 05:00:00,1.789,0.094
2024-04-11 06:00:00,1.895,0.047
2024-04-11 07:00:00,1.98,0.45
2024-04-11 08:00:00,1.909,1.898
2024-04-11 09:00:00,2.167,2.592
2024-04-11 10:00:00,2.188,3.545
2024-04-11 11:00:00,2.159,3.695
2024-04-11 12:00:00,2.131,2.599
2024-04-11 13:00:00,2.115,2.695
2024-04-11 14:00:00,2.025,2.667
2024-04-11 15:00:00,1.874,2.207
2024-04-11 16:00:00,2.021,1.674
2024-04-11 17:00:00,1.849,1.156
2024-04-11 18:00:00,1.835,0.008
2024-04-11 19:00:00,1.801,0.0
2024-04-11 20:00:00,2.013,0.059
2024-04-11 21:00:00,1.865,0.061
2024-04-11 22:00:00,2.193,0.113
2024-04-11 23:00:00,2.203,0.0
2024-04-12 00:00:00,2.29,0.0
2024-04-12 01:00:00,2.246,0.0
2024-04-12 02:00:00,1.986,0.072
2024-04-12 03:00:00,1.907,0.071
2024-04-12 04:00:00,1.989,0.073
2024-04-12 05:00:00,1.732,0.0
2024-04-12 06:00:00,1.96,0.0
2024-04-12 07:00:00,1.763,0.403
2024-04-12 08:00:00,1.875,1.811
2024-04-12 09:00:00,2.014,2.705
2024-04-12 10:00:00,2.102,3.84
2024-04-12 11:00:00,2.326,2.776
2024-04-12 12:00:00,2.179,2.648
2024-04-12 13:00:00,2.175,3.525
2024-04-12 14:00:00,2.124,3.58
2024-04-12 15:00:00,1.954,2.473
2024-04-12 16:00:00,1.963,1.585
2024-04-12 17:00:00,1.704,0.988
2024-04-12 18:00:00,1.867,0.0
2024-04-12 19:00:00,1.907,0.042
2024-04-12 20:00:00,1.877,0.0
2024-04-12 21:00:00,1.987,0.105
2024-04-12 22:00:00,2.033,0.085
2024-04-12 23:00:00,2.221,0.119
2024-04-13 00:00:00,2.2,0.109
2024-04-13 01:00:00,2.415,0.0
2024-04-13 02:00:00,2.151,0.0
2024-04-13 03:00:00,2.029,0.0
2024-04-13 04:00:00,1.895,0.055
2024-04-13 05:00:00,1.711,0.231
2024-04-13 06:00:00,1.715,0.16
2024-04-13 07:00:00,1.938,0.896
2024-04-13 08:00:00,1.87,2.288
2024-04-13 09:00:00,2.036,2.622
2024-04-13 10:00:00,2.119,3.019
2024-04-13 11:00:00,2.004,3.132
2024-04-13 12:00:00,2.224,2.999
2024-04-13 13:00:00,2.317,3.293
2024-04-13 14:00:00,1.981,3.575
2024-04-13 15:00:00,1.959,2.239
2024-04-13 16:00:00,2.036,2.098
2024-04-13 17:00:00,1.681,0.896
2024-04-13 18:00:00,1.883,0.115
2024-04-13 19:00:00,1.873,0.0
2024-04-13 20:00:00,1.898,0.148
2024-04-13 21:00:00,1.995,0.0
2024-04-13 22:00:00,2.116,0.083
2024-04-13 23:00:00,2.293,0.225
2024-04-14 00:00:00,2.121,0.0
2024-04-14 01:00:00,2.082,0.149
2024-04-14 02:00:00,1.917,0.091
2024-04-14 03:00:00,2.05,0.087
2024-04-14 04:00:00,1.967,0.075
2024-04-14 05:00:00,1.867,0.014
2024-04-14 06:00:00,1.722,0.0
2024-04-14 07:00:00,1.822,1.134
2024-04-14 08:00:00,1.89,2.253
2024-04-14 09:00:00,1.922,2.291
2024-04-14 10:00:00,2.056,2.317
2024-04-14 11:00:00,2.26,3.413
2024-04-14 12:00:00,2.219,3.854
2024-04-14 13:00:00,2.231,3.387
2024-04-14 14:00:00,2.047,3.399
2024-04-14 15:00:00,1.99,2.71
2024-04-14 16:00:00,1.92,1.953
2024-04-14 17:00:00,1.861,1.051
2024-04-14 18:00:00,1.643,0.244
2024-04-14 19:00:00,1.874,0.0
2024-04-14 20:00:00,1.845,0.0
2024-04-14 21:00:00,2.026,0.0
2024-04-14 22:00:00,2.091,0.066
2024-04-14 23:00:00,2.17,0.0
2024-04-15 00:00:00,2.226,0.0
2024-04-15 01:00:00,2.115,0.017
2024-04-15 02:00:00,2.153,0.032
2024-04-15 03:00:00,1.96,0.032
2024-04-15 04:00:00,1.918,0.0
2024-04-15 05:00:00,2.043,0.092
2024-04-15 06:00:00,1.87,0.062
2024-04-15 07:00:00,1.797,0.695
2024-04-15 08:00:00,1.911,1.713
2024-04-15 09:00:00,1.995,2.524
2024-04-15 10:00:00,2.124,3.486
2024-04-15 11:00:00,2.088,3.644
2024-04-15 12:00:00,2.154,2.89
2024-04-15 13:00:00,2.251,3.495
2024-04-15 14:00:00,1.938,3.023
2024-04-15 15:00:00,2.002,2.666
2024-04-15 16:00:00,1.778,2.084
2024-04-15 17:00:00,1.787,0.619
2024-04-15 18:00:00,1.839,0.0
2024-04-15 19:00:00,1.862,0.183
2024-04-15 20:00:00,2.003,0.011
2024-04-15 21:00:00,1.899,0.0
2024-04-15 22:00:00,2.236,0.13
2024-04-15 23:00:00,2.019,0.05
2024-04-16 00:00:00,2.275,0.0
2024-04-16 01:00:00,2.183,0.0
2024-04-16 02:00:00,2.223,0.173
2024-04-16 03:00:00,2.317,0.002
2024-04-16 04:00:00,2.105,0.137
2024-04-16 05:00:00,1.786,0.0
2024-04-16 06:00:00,1.859,0.056
2024-04-16 07:00:00,1.831,1.11
2024-04-16 08:00:00,1.952,1.326
2024-04-16 09:00:00,1.909,2.782
2024-04-16 10:00:00,2.073,3.496
2024-04-16 11:00:00,2.175,2.81
2024-04-16 12:00:00,2.084,3.133
2024-04-16 13:00:00,2.12,3.911
2024-04-16 14:00:00,2.11,3.218
2024-04-16 15:00:00,1.971,2.703
2024-04-16 16:00:00,1.977,1.691
2024-04-16 17:00:00,1.813,1.075
2024-04-16 18:00:00,1.744,0.074
2024-04-16 19:00:00,1.743,0.0
2024-04-16 20:00:00,1.703,0.116
2024-04-16 21:00:00,1.929,0.07
2024-04-16 22:00:00,2.029,0.043
2024-04-16 23:00:00,2.098,0.001
2024-04-17 00:00:00,2.355,0.04
2024-04-17 01:00:00,2.127,0.0
2024-04-17 02:00:00,2.067,0.0
2024-04-17 03:00:00,1.998,0.0
2024-04-17 04:00:00,1.881,0.0
2024-04-17 05:00:00,1.853,0.0
2024-04-17 06:00:00,1.803,0.107
2024-04-17 07:00:00,1.801,0.655
2024-04-17 08:00:00,1.781,1.905
2024-04-17 09:00:00,2.023,2.575
2024-04-17 10:00:00,2.173,2.758
2024-04-17 11:00:00,2.181,2.766
2024-04-17 12:00:00,2.262,3.121
2024-04-17 13:00:00,2.097,2.901
2024-04-17 14:00:00,2.107,3.617
2024-04-17 15:00:00,1.987,2.762
2024-04-17 16:00:00,2.065,2.01
2024-04-17 17:00:00,1.873,1.238
2024-04-17 18:00:00,1.772,0.039
2024-04-17 19:00:00,1.786,0.078
2024-04-17 20:00:00,1.819,0.0
2024-04-17 21:00:00,1.903,0.303
2024-04-17 22:00:00,2.106,0.071
2024-04-17 23:00:00,2.296,0.01
2024-04-18 00:00:00,2.117,0.156
2024-04-18 01:00:00,2.287,0.0
2024-04-18 02:00:00,2.076,0.088
2024-04-18 03:00:00,1.993,0.156
2024-04-18 04:00:00,1.877,0.179
2024-04-18 05:00:00,1.808,0.069
2024-04-18 06:00:00,1.875,0.064
2024-04-18 07:00:00,1.843,0.787
2024-04-18 08:00:00,1.866,1.824
2024-04-18 09:00:00,1.92,2.883
2024-04-18 10:00:00,2.061,2.483
2024-04-18 11:00:00,2.07,3.862
2024-04-18 12:00:00,2.123,3.501
2024-04-18 13:00:00,2.239,4.18
2024-04-18 14:00:00,2.064,2.846
2024-04-18 15:00:00,2.081,2.979
2024-04-18 16:00:00,1.849,1.455
2024-04-18 17:00:00,1.714,1.135
2024-04-18 18:00:00,1.835,0.0
2024-04-18 19:00:00,1.829,0.0
2024-04-18 20:00:00,1.708,0.027
2024-04-18 21:00:00,2.031,0.031
2024-04-18 22:00:00,2.102,0.065
2024-04-18 23:00:00,2.154,0.136
2024-04-19 00:00:00,2.254,0.0
2024-04-19 01:00:00,2.048,0.057
2024-04-19 02:00:00,2.084,0.0
2024-04-19 03:00:00,2.0,0.0
2024-04-19 04:00:00,1.842,0.218
2024-04-19 05:00:00,1.649,0.193
2024-04-19 06:00:00,1.687,0.0
2024-04-19 07:00:00,1.771,0.77
2024-04-19 08:00:00,1.894,1.876
2024-04-19 09:00:00,1.92,2.845
2024-04-19 10:00:00,2.151,3.176
2024-04-19 11:00:00,2.034,3.499
2024-04-19 12:00:00,2.043,4.021
2024-04-19 13:00:00,2.264,3.927
2024-04-19 14:00:00,2.03,2.88
2024-04-19 15:00:00,2.125,2.499
2024-04-19 16:00:00,1.959,1.675
2024-04-19 17:00:00,1.677,1.04
2024-04-19 18:00:00,1.762,0.0
2024-04-19 19:00:00,1.831,0.093
2024-04-19 20:00:00,2.021,0.064
2024-04-19 21:00:00,2.124,0.133
2024-04-19 22:00:00,1.947,0.395
2024-04-19 23:00:00,2.114,0.486
2024-04-20 00:00:00,2.315,0.065
2024-04-20 01:00:00,2.287,0.047
2024-04-20 02:00:00,2.191,0.14
2024-04-20 03:00:00,2.076,0.033
2024-04-20 04:00:00,1.903,0.0
2024-04-20 05:00:00,1.933,0.158
2024-04-20 06:00:00,1.885,0.0
2024-04-20 07:00:00,1.887,1.017
2024-04-20 08:00:00,1.896,1.795
2024-04-20 09:00:00,2.183,3.145
2024-04-20 10:00:00,2.088,2.858
2024-04-20 11:00:00,2.105,3.785
2024-04-20 12:00:00,2.07,4.189
2024-04-20 13:00:00,2.147,2.893
2024-04-20 14:00:00,2.129,3.68
2024-04-20 15:00:00,2.001,2.493
2024-04-20 16:00:00,1.728,1.817
2024-04-20 17:00:00,1.742,0.904
2024-04-20 18:00:00,1.819,0.106
2024-04-20 19:00:00,1.91,0.0
2024-04-20 20:00:00,1.864,0.054
2024-04-20 21:00:00,1.974,0.0
2024-04-20 22:00:00,2.213,0.0
